,역번호,역사명,노선번호,노선명,환승역구분,환승노선번호,환승노선명,역위도,역경도,주소,시도코드,시군구코드,법정동코드,환승노선개수
407,166,성환역,k0201,경부선,일반역,,,36.915781,127.127007,충청남도 천안시,34,34011,4413000000,0
408,167,직산역,k0201,경부선,일반역,,,36.870921,127.143774,충청남도 천안시,34,34011,4413000000,0
409,168,두정역,k0201,경부선,일반역,,,36.833791,127.148905,충청남도 천안시,34,34011,4413000000,0
410,169,천안역,k0201,경부선,일반역,,,36.810238,127.146417,충청남도 천안시,34,34011,4413000000,0
411,170,봉명역,k0208,장항선,일반역,,,36.801578,127.136319,충청남도 천안시,34,34011,4413000000,0
412,171,쌍용(나사렛대)역,k0208,장항선,일반역,,,36.793745,127.121363,충청남도 천안시,34,34011,4413000000,0
413,172,아산역,k0208,장항선,일반역,,,36.792195,127.105049,충청남도 아산시,34,34040,4420000000,0
414,174,배방역,k0208,장항선,일반역,,,36.777541,127.052751,충청남도 아산시,34,34040,4420000000,0
415,176,온양온천역,k0208,장항선,일반역,,,36.780419,127.003707,충청남도 아산시,34,34040,4420000000,0
416,177,신창(순천향대)역,k0208,장항선,일반역,,,36.769213,126.950129,충청남도 아산시,34,34040,4420000000,0
417,201,장산역,S2602,부산도시철도 2호선,일반역,,,35.169914,129.176986,부산광역시 해운대구,21,21090,2635000000,0
418,201,장산역,S2602,부산도시철도 2호선,일반역,,,35.169914,129.176986,부산광역시 해운대구,21,21090,2635000000,0
419,2020,중동역,S2602,부산도시철도 2호선,일반역,,,35.1667,129.168604,부산광역시 해운대구,21,21090,2635000000,0
420,2020,중동역,S2602,부산도시철도 2호선,일반역,,,35.1667,129.168604,부산광역시 해운대구,21,21090,2635000000,0
421,203,해운대역,S2602,부산도시철도 2호선,일반역,,,35.163672,129.158908,부산광역시 해운대구,21,21090,2635000000,0
422,203,해운대역,S2602,부산도시철도 2호선,일반역,,,35.163672,129.158908,부산광역시 해운대구,21,21090,2635000000,0
423,204,동백역,S2602,부산도시철도 2호선,일반역,,,35.161484,129.147897,부산광역시 해운대구,21,21090,2635000000,0
424,204,동백역,S2602,부산도시철도 2호선,일반역,,,35.161484,129.147897,부산광역시 해운대구,21,21090,2635000000,0
425,205,시립미술관역,S2602,부산도시철도 2호선,일반역,,,35.168844,129.138933,부산광역시 해운대구,21,21090,2635000000,0
426,205,시립미술관역,S2602,부산도시철도 2호선,일반역,,,35.168844,129.138933,부산광역시 해운대구,21,21090,2635000000,0
427,206,센텀시티역,S2602,부산도시철도 2호선,일반역,,,35.168827,129.131745,부산광역시 해운대구,21,21090,2635000000,0
428,206,센텀시티역,S2602,부산도시철도 2호선,일반역,,,35.168827,129.131745,부산광역시 해운대구,21,21090,2635000000,0
429,207,민락역,S2602,부산도시철도 2호선,일반역,,,35.167228,129.121909,부산광역시 수영구,21,21140,2650000000,0
430,207,민락역,S2602,부산도시철도 2호선,일반역,,,35.167228,129.121909,부산광역시 수영구,21,21140,2650000000,0
431,208,수영역,S2602,부산도시철도 2호선,환승역,S2602+S2603,부산도시철도 2호선+부산도시철도 3호선,35.165227,129.114713,부산광역시 수영구,21,21140,2650000000,2
432,208,수영역,S2602,부산도시철도 2호선,환승역,S2602+S2603,부산도시철도 2호선+부산도시철도 3호선,35.165227,129.114713,부산광역시 수영구,21,21140,2650000000,2
433,209,광안역,S2602,부산도시철도 2호선,일반역,,,35.157916,129.113168,부산광역시 수영구,21,21140,2650000000,0
434,209,광안역,S2602,부산도시철도 2호선,일반역,,,35.157916,129.113168,부산광역시 수영구,21,21140,2650000000,0
435,210,금련산역,S2602,부산도시철도 2호선,일반역,,,35.149771,129.110961,부산광역시 수영구,21,21140,2650000000,0
436,210,금련산역,S2602,부산도시철도 2호선,일반역,,,35.149771,129.110961,부산광역시 수영구,21,21140,2650000000,0
437,211,남천역,S2602,부산도시철도 2호선,일반역,,,35.142139,129.107978,부산광역시 수영구,21,21140,2650000000,0
438,211,서울숲역,k0304,분당선,일반역,,,37.543647,127.044686,서울특별시 성동구,11,11040,1120000000,0
439,211,남천역,S2602,부산도시철도 2호선,일반역,,,35.142139,129.107978,부산광역시 수영구,21,21140,2650000000,0
440,212,압구정로데오역,k0304,분당선,일반역,,,37.527385,127.040555,서울특별시 강남구,11,11230,1168000000,0
441,212,경성대부경대역,S2602,부산도시철도 2호선,일반역,,,35.137585,129.100548,부산광역시 남구,21,21070,2629000000,0
442,212,경성대부경대역,S2602,부산도시철도 2호선,일반역,,,35.137585,129.100548,부산광역시 남구,21,21070,2629000000,0
443,213,대연역,S2602,부산도시철도 2호선,일반역,,,35.135153,129.092161,부산광역시 남구,21,21070,2629000000,0
444,213,대연역,S2602,부산도시철도 2호선,일반역,,,35.135153,129.092161,부산광역시 남구,21,21070,2629000000,0
445,213,강남구청역,k0304,분당선,환승역,,분당/7,37.517172,127.041275,서울특별시 강남구,11,11230,1168000000,1
446,214,선정릉역,k0304,분당선,환승역,,분당/9,37.510275,127.043817,서울특별시 강남구,11,11230,1168000000,1
447,214,못골역,S2602,부산도시철도 2호선,일반역,,,35.134731,129.084415,부산광역시 남구,21,21070,2629000000,0
448,214,못골역,S2602,부산도시철도 2호선,일반역,,,35.134731,129.084415,부산광역시 남구,21,21070,2629000000,0
449,215,선릉역,k0304,분당선,환승역,,분당/2,37.504479,127.048941,서울특별시 강남구,11,11230,1168000000,1
450,215,지게골역,S2602,부산도시철도 2호선,일반역,,,35.135574,129.074365,부산광역시 남구,21,21070,2629000000,0
451,215,지게골역,S2602,부산도시철도 2호선,일반역,,,35.135574,129.074365,부산광역시 남구,21,21070,2629000000,0
452,216,문현역,S2602,부산도시철도 2호선,일반역,,,35.139151,129.067399,부산광역시 남구,21,21070,2629000000,0
453,216,한티역,k0304,분당선,일반역,,,37.496208,127.052883,서울특별시 강남구,11,11230,1168000000,0
454,216,문양,S2702,대구 도시철도 2호선,일반역,,,35.864171,128.436969,대구광역시 달성군,22,22310,2771000000,0
455,216,문현역,S2602,부산도시철도 2호선,일반역,,,35.139151,129.067399,부산광역시 남구,21,21070,2629000000,0
456,217,도곡역,k0304,분당선,환승역,k0304+k0218,분당/3,37.490914,127.055393,서울특별시 강남구,11,11230,1168000000,1
457,217,국제금융센터부산은행역,S2602,부산도시철도 2호선,일반역,,,35.145817,129.066755,부산광역시 남구,21,21070,2629000000,0
458,217,국제금융센터부산은행역,S2602,부산도시철도 2호선,일반역,,,35.145817,129.066755,부산광역시 남구,21,21070,2629000000,0
459,217,다사,S2702,대구 도시철도 2호선,일반역,,,35.8649583,128.4561083,대구광역시 달성군,22,22310,2771000000,0
460,218,전포역,S2602,부산도시철도 2호선,일반역,,,35.153102,129.065374,부산광역시 부산진구,21,21050,2623000000,0
461,218,대실,S2702,대구 도시철도 2호선,일반역,,,35.8579028,128.4644392,대구광역시 달성군,22,22310,2771000000,0
462,218,구룡역,k0304,분당선,일반역,,,37.486985,127.059496,서울특별시 강남구,11,11230,1168000000,0
463,218,전포역,S2602,부산도시철도 2호선,일반역,,,35.153102,129.065374,부산광역시 부산진구,21,21050,2623000000,0
464,219,강창,S2702,대구 도시철도 2호선,일반역,,,35.8530713,128.4770843,대구광역시 달서구,22,22070,2729000000,0
465,219,서면역(2호선),S2602,부산도시철도 2호선,환승역,S2602+S2601,부산도시철도 2호선+부산도시철도 1호선,35.15774,129.059084,부산광역시 부산진구,21,21050,2623000000,2
466,219,개포동역,k0304,분당선,일반역,,,37.489112,127.066027,서울특별시 강남구,11,11230,1168000000,0
467,219,서면역(2호선),S2602,부산도시철도 2호선,환승역,S2602+S2601,부산도시철도 2호선+부산도시철도 1호선,35.15774,129.059084,부산광역시 부산진구,21,21050,2623000000,2
468,220,대모산입구역,k0304,분당선,일반역,,,37.491347,127.072702,서울특별시 강남구,11,11230,1168000000,0
469,220,부암역,S2602,부산도시철도 2호선,일반역,,,35.157444,129.050185,부산광역시 부산진구,21,21050,2623000000,0
470,220,계명대,S2702,대구 도시철도 2호선,일반역,,,35.8511654,128.4909082,대구광역시 달서구,22,22070,2729000000,0
471,220,부암역,S2602,부산도시철도 2호선,일반역,,,35.157444,129.050185,부산광역시 부산진구,21,21050,2623000000,0
472,221,성서산업단지,S2702,대구 도시철도 2호선,일반역,,,35.8516818,128.5068662,대구광역시 달서구,22,22070,2729000000,0
473,221,가야역,S2602,부산도시철도 2호선,일반역,,,35.155883,129.042817,부산광역시 부산진구,21,21050,2623000000,0
474,221,가야역,S2602,부산도시철도 2호선,일반역,,,35.155883,129.042817,부산광역시 부산진구,21,21050,2623000000,0
475,221,수서역,k0304,분당선,환승역,k0304+k0218,분당/3,37.487633,127.101118,서울특별시 강남구,11,11230,1168000000,1
476,222,동의대역,S2602,부산도시철도 2호선,일반역,,,35.153986,129.03275,부산광역시 부산진구,21,21050,2623000000,0
477,222,동의대역,S2602,부산도시철도 2호선,일반역,,,35.153986,129.03275,부산광역시 부산진구,21,21050,2623000000,0
478,222,이곡,S2702,대구 도시철도 2호선,일반역,,,35.850578,128.515776,대구광역시 달서구,22,22070,2729000000,0
479,222,복정역,k0304,분당선,환승역,k0304+k0218,분당/8,37.469753,127.126627,경기도 성남시,31,31021,4113000000,1
480,223,개금역,S2602,부산도시철도 2호선,일반역,,,35.153284,129.020533,부산광역시 부산진구,21,21050,2623000000,0
481,223,용산,S2702,대구 도시철도 2호선,일반역,,,35.849053,128.528702,대구광역시 달서구,22,22070,2729000000,0
482,223,가천대역,k0304,분당선,일반역,,,37.448784,127.126677,경기도 성남시,31,31021,4113000000,0
483,223,개금역,S2602,부산도시철도 2호선,일반역,,,35.153284,129.020533,부산광역시 부산진구,21,21050,2623000000,0
484,224,죽전,S2702,대구 도시철도 2호선,일반역,,,35.8503956,128.5381172,대구광역시 달서구,22,22070,2729000000,0
485,224,태평역,k0304,분당선,일반역,,,37.439842,127.127746,경기도 성남시,31,31021,4113000000,0
486,224,냉정역,S2602,부산도시철도 2호선,일반역,,,35.151254,129.012255,부산광역시 사상구,21,21150,2653000000,0
487,224,냉정역,S2602,부산도시철도 2호선,일반역,,,35.151254,129.012255,부산광역시 사상구,21,21150,2653000000,0
488,225,감삼,S2702,대구 도시철도 2호선,일반역,,,35.8542327,128.5477848,대구광역시 달서구,22,22070,2729000000,0
489,225,모란역,k0304,분당선,환승역,k0304+k0218,분당/8,37.432124,127.129064,경기도 성남시,31,31021,4113000000,1
490,225,주례역,S2602,부산도시철도 2호선,일반역,,,35.150508,129.003077,부산광역시 사상구,21,21150,2653000000,0
491,225,주례역,S2602,부산도시철도 2호선,일반역,,,35.150508,129.003077,부산광역시 사상구,21,21150,2653000000,0
492,226,야탑역,k0304,분당선,일반역,,,37.41132,127.128661,경기도 성남시,31,31021,4113000000,0
493,226,두류,S2702,대구 도시철도 2호선,일반역,,,35.8578873,128.5552363,대구광역시 달서구,22,22070,2729000000,0
494,226,감전역,S2602,부산도시철도 2호선,일반역,,,35.155528,128.991146,부산광역시 사상구,21,21150,2653000000,0
495,226,감전역,S2602,부산도시철도 2호선,일반역,,,35.155528,128.991146,부산광역시 사상구,21,21150,2653000000,0
496,227,사상역,S2602,부산도시철도 2호선,환승역,S2602+L4801,부산도시철도 2호선+김해경전철,35.162361,128.984621,부산광역시 사상구,21,21150,2653000000,2
497,227,사상역,S2602,부산도시철도 2호선,환승역,S2602+L4801,부산도시철도 2호선+김해경전철,35.162361,128.984621,부산광역시 사상구,21,21150,2653000000,2
498,227,이매역,k0304,분당선,환승역,k0304+k0218,분당/경강,37.395846,127.128272,경기도 성남시,31,31021,4113000000,1
499,227,내당,S2702,대구 도시철도 2호선,일반역,,,35.860139,128.564636,대구광역시 달서구,22,22070,2729000000,0
500,228,덕포역,S2602,부산도시철도 2호선,일반역,,,35.173754,128.983955,부산광역시 사상구,21,21150,2653000000,0
501,228,덕포역,S2602,부산도시철도 2호선,일반역,,,35.173754,128.983955,부산광역시 사상구,21,21150,2653000000,0
502,228,서현역,k0304,분당선,일반역,,,37.384931,127.123249,경기도 성남시,31,31021,4113000000,0
503,228,반고개,S2702,대구 도시철도 2호선,일반역,,,35.862248,128.572731,대구광역시 서구,22,22030,2717000000,0
504,229,모덕역,S2602,부산도시철도 2호선,일반역,,,35.180366,128.985621,부산광역시 사상구,21,21150,2653000000,0
505,229,청라언덕,S2702,대구 도시철도 2호선,환승역,S2702+S2703,대구 도시철도 2호선 + 대구 도시철도 3호선,35.864875,128.582358,대구광역시 중구,22,22010,2711000000,2
506,229,모덕역,S2602,부산도시철도 2호선,일반역,,,35.180366,128.985621,부산광역시 사상구,21,21150,2653000000,0
507,229,수내역,k0304,분당선,일반역,,,37.378435,127.114216,경기도 성남시,31,31021,4113000000,0
508,230,모라역,S2602,부산도시철도 2호선,일반역,,,35.189663,128.988655,부산광역시 사상구,21,21150,2653000000,0
509,230,정자역,k0304,분당선,환승역,,분당/신분당,37.366037,127.108091,경기도 성남시,31,31021,4113000000,1
510,230,반월당,S2702,대구 도시철도 2호선,환승역,S2702+S2701,대구 도시철도 2호선 + 대구 도시철도 1호선,35.865513,128.593393,대구광역시 중구,22,22010,2711000000,2
511,230,모라역,S2602,부산도시철도 2호선,일반역,,,35.189663,128.988655,부산광역시 사상구,21,21150,2653000000,0
512,231,구남역,S2602,부산도시철도 2호선,일반역,,,35.196804,128.994928,부산광역시 북구,21,21080,2632000000,0
513,231,미금역,k0304,분당선,일반역,,,37.350078,127.108952,경기도 성남시,31,31021,4113000000,0
514,231,구남역,S2602,부산도시철도 2호선,일반역,,,35.196804,128.994928,부산광역시 북구,21,21080,2632000000,0
515,231,경대병원,S2702,대구 도시철도 2호선,일반역,,,35.863183,128.602626,대구광역시 중구,22,22010,2711000000,0
516,232,구명역,S2602,부산도시철도 2호선,일반역,,,35.20252,128.999322,부산광역시 북구,21,21080,2632000000,0
517,232,오리역,k0304,분당선,일반역,,,37.339832,127.108985,경기도 성남시,31,31021,4113000000,0
518,232,대구은행,S2702,대구 도시철도 2호선,일반역,,,35.859777,128.614091,대구광역시 수성구,22,22060,2726000000,0
519,232,구명역,S2602,부산도시철도 2호선,일반역,,,35.20252,128.999322,부산광역시 북구,21,21080,2632000000,0
520,233,죽전역,k0304,분당선,일반역,,,37.324575,127.107385,경기도 용인시,31,31191,4146000000,0
521,233,덕천역(2호선),S2602,부산도시철도 2호선,환승역,S2602+S2603,부산도시철도 2호선+부산도시철도 3호선,35.210219,129.005673,부산광역시 북구,21,21080,2632000000,2
522,233,덕천역(2호선),S2602,부산도시철도 2호선,환승역,S2602+S2603,부산도시철도 2호선+부산도시철도 3호선,35.210219,129.005673,부산광역시 북구,21,21080,2632000000,2
523,233,범어,S2702,대구 도시철도 2호선,일반역,,,35.8590259,128.6238385,대구광역시 수성구,22,22060,2726000000,0
524,234,수정역,S2602,부산도시철도 2호선,일반역,,,35.223356,129.009198,부산광역시 북구,21,21080,2632000000,0
525,234,보정역,k0304,분당선,일반역,,,37.31274,127.108219,경기도 용인시,31,31191,4146000000,0
526,234,수성구청,S2702,대구 도시철도 2호선,일반역,,,35.8585726,128.6360776,대구광역시 수성구,22,22060,2726000000,0
527,234,수정역,S2602,부산도시철도 2호선,일반역,,,35.223356,129.009198,부산광역시 북구,21,21080,2632000000,0
528,235,화명역,S2602,부산도시철도 2호선,일반역,,,35.236278,129.013918,부산광역시 북구,21,21080,2632000000,0
529,235,만촌,S2702,대구 도시철도 2호선,일반역,,,35.8580984,128.6429934,대구광역시 수성구,22,22060,2726000000,0
530,235,구성역,k0304,분당선,일반역,,,37.299013,127.105664,경기도 용인시,31,31191,4146000000,0
531,235,화명역,S2602,부산도시철도 2호선,일반역,,,35.236278,129.013918,부산광역시 북구,21,21080,2632000000,0
532,236,율리역,S2602,부산도시철도 2호선,일반역,,,35.246714,129.012918,부산광역시 북구,21,21080,2632000000,0
533,236,담티,S2702,대구 도시철도 2호선,일반역,,,35.8548283,128.6517483,대구광역시 수성구,22,22060,2726000000,0
534,236,율리역,S2602,부산도시철도 2호선,일반역,,,35.246714,129.012918,부산광역시 북구,21,21080,2632000000,0
535,236,신갈역,k0304,분당선,일반역,,,37.286127,127.111311,경기도 용인시,31,31191,4146000000,0
536,237,동원역,S2602,부산도시철도 2호선,일반역,,,35.258656,129.012392,부산광역시 북구,21,21080,2632000000,0
537,237,동원역,S2602,부산도시철도 2호선,일반역,,,35.258656,129.012392,부산광역시 북구,21,21080,2632000000,0
538,237,연호,S2702,대구 도시철도 2호선,일반역,,,35.8463606,128.6712747,대구광역시 수성구,22,22060,2726000000,0
539,237,기흥역,k0304,분당선,환승역,k0304+k0218,분당/경전철,37.275657,127.115944,경기도 용인시,31,31191,4146000000,1
540,238,금곡역,S2602,부산도시철도 2호선,일반역,,,35.267248,129.016905425,부산광역시 북구,21,21080,2632000000,0
541,238,대공원,S2702,대구 도시철도 2호선,일반역,,,35.8426754,128.6797386,대구광역시 수성구,22,22060,2726000000,0
542,238,상갈역,k0304,분당선,일반역,,,37.261797,127.108718,경기도 용인시,31,31191,4146000000,0
543,238,금곡역,S2602,부산도시철도 2호선,일반역,,,35.267248,129.0169054,부산광역시 북구,21,21080,2632000000,0
544,239,청명역,k0304,분당선,일반역,,,37.259485,127.078945,경기도 수원시,31,31011,4111000000,0
545,239,호포역,S4802,부산도시철도 2호선,일반역,,,35.280406,129.017097,경상남도 양산시,38,38100,4833000000,0
546,239,호포역,S4802,부산도시철도 2호선,일반역,,,35.280406,129.017097,경상남도 양산시,38,38100,4833000000,0
547,239,고산,S2702,대구 도시철도 2호선,일반역,,,35.8428892,128.6928426,대구광역시 수성구,22,22060,2726000000,0
548,240,영통역,k0304,분당선,일반역,,,37.251521,127.071341,경기도 수원시,31,31011,4111000000,0
549,240,신매,S2702,대구 도시철도 2호선,일반역,,,35.8408467,128.7045286,대구광역시 수성구,22,22060,2726000000,0
550,240,증산역,S4802,부산도시철도 2호선,일반역,,,35.308302,129.010246,경상남도 양산시,38,38100,4833000000,0
551,240,증산역,S4802,부산도시철도 2호선,일반역,,,35.308302,129.010246,경상남도 양산시,38,38100,4833000000,0
552,241,부산대양산캠퍼스역,S4802,부산도시철도 2호선,일반역,,,35.316955,129.013940831,경상남도 양산시,38,38100,4833000000,0
553,241,망포역,k0304,분당선,일반역,,,37.245793,127.057367,경기도 수원시,31,31011,4111000000,0
554,241,부산대양산캠퍼스역,S4802,부산도시철도 2호선,일반역,,,35.316955,129.0139408,경상남도 양산시,38,38100,4833000000,0
555,241,사월,S2702,대구 도시철도 2호선,일반역,,,35.8369933,128.7134473,대구광역시 수성구,22,22060,2726000000,0
556,242,정평,S2702,대구 도시철도 2호선,일반역,,,35.8340843,128.7264743,경상북도 경산시,37,37100,4729000000,0
557,242,남양산역,S4802,부산도시철도 2호선,일반역,,,35.325359,129.019457,경상남도 양산시,38,38100,4833000000,0
558,242,매탄권선역,k0304,분당선,일반역,,,37.252458,127.040824,경기도 수원시,31,31011,4111000000,0
559,242,남양산역,S4802,부산도시철도 2호선,일반역,,,35.325359,129.019457,경상남도 양산시,38,38100,4833000000,0
560,243,임당,S2702,대구 도시철도 2호선,일반역,,,35.8343906,128.7408599,경상북도 경산시,37,37100,4729000000,0
561,243,수원시청역,k0304,분당선,일반역,,,37.261941,127.030736,경기도 수원시,31,31011,4111000000,0
562,243,양산역,S4802,부산도시철도 2호선,일반역,,,35.33872773,129.026391,경상남도 양산시,38,38100,4833000000,0
563,243,양산역,S4802,부산도시철도 2호선,일반역,,,35.3387277341,129.026391,경상남도 양산시,38,38100,4833000000,0
564,244,영남대,S2702,대구 도시철도 2호선,일반역,,,35.8363683,128.7507913,경상북도 경산시,37,37100,4729000000,0
565,244,매교역,k0304,분당선,일반역,,,37.265502,127.015657,경기도 수원시,31,31011,4111000000,0
566,245,수원(분당)역,k0304,분당선,환승역,k0304+k0201,경부/분당,37.266162,126.999821,경기도 수원시,31,31011,4111000000,1
567,246,고색,K2015,수인선,일반역,,,37.248829,126.977899,경기도 수원시,31,31011,4111000000,0
568,247,오목천,K2015,수인선,일반역,,,37.243011,126.9636354,경기도 수원시,31,31011,4111000000,0
569,248,어천,K2015,수인선,일반역,,,37.250076,126.908805,경기도 화성시,31,31240,4159000000,0
570,249,야목,K2015,수인선,일반역,,,37.261011,126.88429,경기도 화성시,31,31240,4159000000,0
571,250,사리,K2015,수인선,일반역,,,37.289982,126.856872,경기도 안산시,31,31091,4127000000,0
572,251,한대앞,K2015,수인선,환승역,K2015,수인/4,37.309685,126.853656,경기도 안산시,31,31091,4127000000,1
573,2511,방화,S1105,서울 도시철도 5호선,일반역,,,37.57729066,126.8127115,서울특별시 강서구,11,11160,1150000000,0
574,2512,개화산,S1105,서울 도시철도 5호선,일반역,,,37.57231242,126.8062885,서울특별시 강서구,11,11160,1150000000,0
575,2513,김포공항,S1105,서울 도시철도 5호선,환승역,S1109+I2801+I4103,서울 도시철도 1호선+공항선+김포골드라인,37.5622601,126.8014703,서울특별시 강서구,11,11160,1150000000,3
576,2514,송정,S1105,서울 도시철도 5호선,일반역,,,37.56115795,126.811792,서울특별시 강서구,11,11160,1150000000,0
577,2515,마곡,S1105,서울 도시철도 5호선,일반역,,,37.56025035,126.8248665,서울특별시 강서구,11,11160,1150000000,0
578,2516,발산,S1105,서울 도시철도 5호선,일반역,,,37.55848385,126.837456,서울특별시 강서구,11,11160,1150000000,0
579,2517,우장산,S1105,서울 도시철도 5호선,일반역,,,37.54886035,126.8363531,서울특별시 강서구,11,11160,1150000000,0
580,2518,화곡,S1105,서울 도시철도 5호선,일반역,,,37.54175707,126.8402952,서울특별시 강서구,11,11160,1150000000,0
581,2519,까치산,S1105,서울 도시철도 5호선,환승역,S1102,서울 도시철도 2호선,37.53168373,126.8467432,서울특별시 강서구,11,11160,1150000000,1
582,252,중앙,K2015,수인선,환승역,K2015,수인/4,37.316055,126.838532,경기도 안산시,31,31091,4127000000,1
583,2520,신정,S1105,서울 도시철도 5호선,일반역,,,37.52501081,126.8562294,서울특별시 양천구,11,11150,1147000000,0
584,2521,목동,S1105,서울 도시철도 5호선,일반역,,,37.52586671,126.8645757,서울특별시 양천구,11,11150,1147000000,0
585,2522,오목교,S1105,서울 도시철도 5호선,일반역,,,37.52436614,126.8750582,서울특별시 양천구,11,11150,1147000000,0
586,2523,양평,S1105,서울 도시철도 5호선,일반역,,,37.52558457,126.8862032,서울특별시 영등포구,11,11190,1156000000,0
587,2524,영등포구청,S1105,서울 도시철도 5호선,환승역,S1102,서울 도시철도 2호선,37.52524847,126.8958333,서울특별시 영등포구,11,11190,1156000000,1
588,2525,영등포시장,S1105,서울 도시철도 5호선,일반역,,,37.52274531,126.9047596,서울특별시 영등포구,11,11190,1156000000,0
589,2526,신길,S1105,서울 도시철도 5호선,환승역,S1101,서울 도시철도 1호선,37.51742655,126.916543,서울특별시 영등포구,11,11190,1156000000,1
590,2527,여의도,S1105,서울 도시철도 5호선,환승역,S1109,서울 도시철도 9호선,37.52165166,126.9242291,서울특별시 영등포구,11,11190,1156000000,1
591,2528,여의나루,S1105,서울 도시철도 5호선,일반역,,,37.52707204,126.9328665,서울특별시 영등포구,11,11190,1156000000,0
592,2529,마포,S1105,서울 도시철도 5호선,일반역,,,37.53956668,126.9457536,서울특별시 마포구,11,11140,1144000000,0
593,253,고잔,K2015,수인선,환승역,K2015,수인/4,37.316821,126.823094,경기도 안산시,31,31091,4127000000,1
594,2530,공덕,S1105,서울 도시철도 5호선,환승역,S1106+I4107+I2801,서울 도시철도 6호선+경의중앙선+공항선,37.54412449,126.9513584,서울특별시 마포구,11,11140,1144000000,3
595,2531,애오개,S1105,서울 도시철도 5호선,일반역,,,37.5535295,126.956632,서울특별시 마포구,11,11140,1144000000,0
596,2532,충정로,S1105,서울 도시철도 5호선,환승역,S1102,서울 도시철도 2호선,37.56022847,126.9636503,서울특별시 서대문구,11,11130,1141000000,1
597,2533,서대문,S1105,서울 도시철도 5호선,일반역,,,37.56573781,126.9665864,서울특별시 종로구,11,11010,1111000000,0
598,2534,광화문,S1105,서울 도시철도 5호선,일반역,,,37.5708165,126.9762129,서울특별시 종로구,11,11010,1111000000,0
599,2535,종로3가,S1105,서울 도시철도 5호선,환승역,S1101+S1105,서울 도시철도 1호선+서울 도시철도 5호선,37.57139366,126.9912115,서울특별시 종로구,11,11010,1111000000,2
600,2536,을지로4가,S1105,서울 도시철도 5호선,환승역,S1102,서울 도시철도 2호선,37.56702797,126.9979016,서울특별시 중구,11,11020,1114000000,1
601,2537,동대문역사문화공원,S1105,서울 도시철도 5호선,환승역,S1104+S1105,서울 도시철도 4호선+서울 도시철도 5호선,37.56507829,127.0071679,서울특별시 중구,11,11020,1114000000,2
602,2538,청구,S1105,서울 도시철도 5호선,환승역,S1106,서울 도시철도 6호선,37.56021257,127.0137698,서울특별시 중구,11,11020,1114000000,1
603,2539,신금호,S1105,서울 도시철도 5호선,일반역,,,37.55440938,127.0205515,서울특별시 성동구,11,11040,1120000000,0
604,254,초지,K2015,수인선,환승역,K2015,수인/4,37.320583,126.806151,경기도 안산시,31,31091,4127000000,1
605,2540,행당,S1105,서울 도시철도 5호선,일반역,,,37.55754312,127.0296931,서울특별시 성동구,11,11040,1120000000,0
606,2541,왕십리,S1105,서울 도시철도 5호선,환승역,S1102+I4105+I4107,서울 도시철도 2호선+분당선+경의중앙선,37.56172516,127.0369076,서울특별시 성동구,11,11040,1120000000,3
607,2542,마장,S1105,서울 도시철도 5호선,일반역,,,37.56620675,127.0429769,서울특별시 성동구,11,11040,1120000000,0
608,2543,답십리,S1105,서울 도시철도 5호선,일반역,,,37.56690598,127.0524701,서울특별시 성동구,11,11040,1120000000,0
