,역번호,역사명,노선번호,노선명,환승역구분,환승노선번호,환승노선명,역위도,역경도,주소,시도코드,시군구코드,법정동코드,환승노선개수
804,314,신촌역,k0203,경의중앙선,일반역,,,37.559768,126.942308,서울특별시 서대문구,11,11130,1141000000,0
805,314,구포역,S2603,부산도시철도 3호선,일반역,,,35.206697,128.996366,부산광역시 북구,21,21080,2632000000,0
806,314,홍대입구역,k2031,경의중앙선,환승역,,2/공항/경의중앙,37.55808,126.925533,서울특별시 마포구,11,11140,1144000000,1
807,314,팔 거,S2703,대구 도시철도 3호선,일반역,,,35.944126,128.5583539,대구광역시 북구,22,22050,2723000000,0
808,315,강서구청역,S2603,부산도시철도 3호선,일반역,,,35.211247,128.981756,부산광역시 강서구,21,21120,2644000000,0
809,315,가좌역,k0203,경의중앙선,환승역,,,37.568611,126.914841,서울특별시 서대문구,11,11130,1141000000,0
810,315,화정역,k0305,일산선,일반역,,,37.637837,126.832503,경기도 고양시,31,31101,4128000000,0
811,315,동 천,S2703,대구 도시철도 3호선,일반역,,,35.9377071,128.5566602,대구광역시 북구,22,22050,2723000000,0
812,316,원당역,k0305,일산선,일반역,,,37.653103,126.842891,경기도 고양시,31,31101,4128000000,0
813,316,디지털미디어시티역,k0203,경의중앙선,환승역,,6/공항/경의중앙,37.577964,126.900421,서울특별시 은평구,11,11120,1138000000,1
814,316,체육공원역,S2603,부산도시철도 3호선,일반역,,,35.212577,128.9696515,부산광역시 강서구,21,21120,2644000000,0
815,316,칠곡운암,S2703,대구 도시철도 3호선,일반역,,,35.9314868,128.5545711,대구광역시 북구,22,22050,2723000000,0
816,317,원흥역,k0305,일산선,일반역,,,37.650709,126.873239,경기도 고양시,31,31101,4128000000,0
817,317,대저역,S2603,부산도시철도 3호선,일반역,,,35.213386,128.961048803,부산광역시 강서구,21,21120,2644000000,0
818,317,수색역,k0203,경의중앙선,일반역,,,37.580855,126.895681,서울특별시 은평구,11,11120,1138000000,0
819,317,구 암,S2703,대구 도시철도 3호선,일반역,,,35.9257608,128.5504075,대구광역시 북구,22,22050,2723000000,0
820,318,삼송역,k0305,일산선,일반역,,,37.653096,126.895559,경기도 고양시,31,31101,4128000000,0
821,318,화전역,k0203,경의중앙선,일반역,,,37.637837,126.832503,경기도 고양시,31,31101,4128000000,0
822,318,태 전,S2703,대구 도시철도 3호선,일반역,,,35.9197078,128.5474952,대구광역시 북구,22,22050,2723000000,0
823,319,매 천,S2703,대구 도시철도 3호선,일반역,,,35.9127328,128.5433793,대구광역시 북구,22,22050,2723000000,0
824,319,강매역,k0203,경의중앙선,일반역,,,37.612596,126.845437,경기도 고양시,31,31101,4128000000,0
825,319,지축역,k0305,일산선,일반역,,,37.648114,126.913746,경기도 고양시,31,31101,4128000000,0
826,320,매천시장,S2703,대구 도시철도 3호선,일반역,,,35.9044626,128.5457614,대구광역시 북구,22,22050,2723000000,0
827,320,행신역,k0203,경의중앙선,일반역,,,37.612125,126.834063,경기도 고양시,31,31101,4128000000,0
828,3201,검단오류,S2802,인천지하철 2호선,일반역,-,-,37.595162,126.629206,인천광역시 서구,23,23080,2826000000,0
829,3202,왕길,S2802,인천지하철 2호선,일반역,-,-,37.592191,126.642284,인천광역시 서구,23,23080,2826000000,0
830,3203,검단사거리,S2802,인천지하철 2호선,일반역,-,-,37.601693,126.656545,인천광역시 서구,23,23080,2826000000,0
831,3204,마전,S2802,인천지하철 2호선,일반역,-,-,37.597756,126.667195,인천광역시 서구,23,23080,2826000000,0
832,3205,완정,S2802,인천지하철 2호선,일반역,-,-,37.592867,126.672961,인천광역시 서구,23,23080,2826000000,0
833,3206,독정,S2802,인천지하철 2호선,일반역,-,-,37.584927,126.675981,인천광역시 서구,23,23080,2826000000,0
834,3207,검암,S2802,인천지하철 2호선,환승역,I2802+S2801,공항철도,37.568611,126.671221,인천광역시 서구,23,23080,2826000000,1
835,3208,검바위,S2802,인천지하철 2호선,일반역,-,-,37.561091,126.677529,인천광역시 서구,23,23080,2826000000,0
836,3209,아시아드경기장,S2802,인천지하철 2호선,일반역,-,-,37.551373,126.677075,인천광역시 서구,23,23080,2826000000,0
837,321,능곡역,k0203,경의중앙선,일반역,,,37.618741,126.820845,경기도 고양시,31,31101,4128000000,0
838,321,팔 달,S2703,대구 도시철도 3호선,일반역,,,35.8978498,128.5467575,대구광역시 북구,22,22050,2723000000,0
839,3210,서구청,S2802,인천지하철 2호선,일반역,-,-,37.543839,126.676795,인천광역시 서구,23,23080,2826000000,0
840,3211,가정(루원시티),S2802,인천지하철 2호선,일반역,-,-,37.524805,126.675387,인천광역시 서구,23,23080,2826000000,0
841,3212,가정중앙시장,S2802,인천지하철 2호선,일반역,-,-,37.517511,126.676784,인천광역시 서구,23,23080,2826000000,0
842,3213,석남(거북시장),S2802,인천지하철 2호선,일반역,-,-,37.507211,126.676304,인천광역시 서구,23,23080,2826000000,0
843,3214,서부여성회관,S2802,인천지하철 2호선,일반역,-,-,37.500298,126.675875,인천광역시 서구,23,23080,2826000000,0
844,3215,인천가좌,S2802,인천지하철 2호선,일반역,-,-,37.493762,126.675465,인천광역시 서구,23,23080,2826000000,0
845,3216,가재울,S2802,인천지하철 2호선,일반역,-,-,37.484152,126.683883,인천광역시 서구,23,23080,2826000000,0
846,3217,주안국가산단,S2802,인천지하철 2호선,일반역,-,-,37.473599,126.681702,인천광역시 서구,23,23080,2826000000,0
847,3218,주안,S2802,인천지하철 2호선,환승역,I2802+I1101,경인선,37.465517,126.680441,인천광역시 미추홀구,23,23090,2817700000,1
848,3219,시민공원,S2802,인천지하철 2호선,일반역,-,-,37.458739,126.680091,인천광역시 미추홀구,23,23090,2817700000,0
849,322,대곡역,k0203,경의중앙선,환승역,k0203+k0305,일산/경의중앙,37.631629,126.811025,경기도 고양시,31,31101,4128000000,1
850,322,공 단,S2703,대구 도시철도 3호선,일반역,,,35.8919855,128.5536204,대구광역시 북구,22,22050,2723000000,0
851,3220,석바위시장,S2802,인천지하철 2호선,일반역,-,-,37.457659,126.692387,인천광역시 미추홀구,23,23090,2817700000,0
852,3221,인천시청,S2802,인천지하철 2호선,환승역,I2802+I2801,인천1호선,37.456904,126.701523,인천광역시 남동구,23,23050,2820000000,1
853,3222,석천사거리,S2802,인천지하철 2호선,일반역,-,-,37.4569323,126.710383,인천광역시 남동구,23,23050,2820000000,0
854,3223,모래내시장,S2802,인천지하철 2호선,일반역,-,-,37.455842,126.719578,인천광역시 남동구,23,23050,2820000000,0
855,3224,만수,S2802,인천지하철 2호선,일반역,-,-,37.454962,126.731764,인천광역시 남동구,23,23050,2820000000,0
856,3225,남동구청,S2802,인천지하철 2호선,일반역,-,-,37.448179,123.736581,인천광역시 남동구,23,23050,2820000000,0
857,3226,인천대공원,S2802,인천지하철 2호선,일반역,-,-,37.448475,126.753051,인천광역시 남동구,23,23050,2820000000,0
858,3227,운연,S2802,인천지하철 2호선,일반역,-,-,37.437924,126.759409,인천광역시 남동구,23,23050,2820000000,0
859,323,만 평,S2703,대구 도시철도 3호선,일반역,,,35.8898678,128.561021,대구광역시 북구,22,22050,2723000000,0
860,323,곡산역,k0203,경의중앙선,일반역,,,37.645729,126.801877,경기도 고양시,31,31101,4128000000,0
861,324,팔달시장,S2703,대구 도시철도 3호선,일반역,,,35.8888598,128.567844,대구광역시 북구,22,22050,2723000000,0
862,324,백마역,k0203,경의중앙선,일반역,,,37.658346,126.794401,경기도 고양시,31,31101,4128000000,0
863,325,풍산역,k0203,경의중앙선,일반역,,,37.672173,126.786355,경기도 고양시,31,31101,4128000000,0
864,325,원 대,S2703,대구 도시철도 3호선,일반역,,,35.8878671,128.5742706,대구광역시 서구,22,22030,2717000000,0
865,326,일산역,k0203,경의중앙선,일반역,,,37.682231,126.769521,경기도 고양시,31,31101,4128000000,0
866,326,북구청,S2703,대구 도시철도 3호선,일반역,,,35.8838928,128.5814795,대구광역시 서구,22,22030,2717000000,0
867,327,탄현역,k0203,경의중앙선,일반역,,,37.694114,126.761075,경기도 고양시,31,31101,4128000000,0
868,327,달성공원,S2703,대구 도시철도 3호선,일반역,,,35.875779,128.5820904,대구광역시 중구,22,22010,2711000000,0
869,328,서문시장,S2703,대구 도시철도 3호선,일반역,,,35.8697503,128.5822416,대구광역시 중구,22,22010,2711000000,0
870,328,야당역,k0203,경의중앙선,일반역,,,37.712749,126.761535,경기도 파주시,31,31200,4148000000,0
871,329,운정역,k0203,경의중앙선,일반역,,,37.725441,126.767076,경기도 파주시,31,31200,4148000000,0
872,329,청라언덕,S2703,대구 도시철도 3호선,환승역,S2703+S2702,대구 도시철도 3호선 + 대구 도시철도 2호선,35.8642709,128.5823466,대구광역시 중구,22,22010,2711000000,2
873,330,금릉역,k0203,경의중앙선,일반역,,,37.751295,126.765401,경기도 파주시,31,31200,4148000000,0
874,330,남 산,S2703,대구 도시철도 3호선,일반역,,,35.8566997,128.5833577,대구광역시 중구,22,22010,2711000000,0
875,331,명 덕,S2703,대구 도시철도 3호선,환승역,S2703+S2701,대구 도시철도 3호선 + 대구 도시철도 1호선,35.8569753,128.5900125,대구광역시 남구,22,22040,2720000000,2
876,331,금촌역,k0203,경의중앙선,일반역,,,37.766106,126.774515,경기도 파주시,31,31200,4148000000,0
877,332,건들바위,S2703,대구 도시철도 3호선,일반역,,,35.8554168,128.599626,대구광역시 남구,22,22040,2720000000,0
878,333,월롱역,k0203,경의중앙선,일반역,,,37.796201,126.792574,경기도 파주시,31,31200,4148000000,0
879,333,대봉교,S2703,대구 도시철도 3호선,일반역,,,35.8550055,128.6063579,대구광역시 남구,22,22040,2720000000,0
880,334,수성시장,S2703,대구 도시철도 3호선,일반역,,,35.8543308,128.6160342,대구광역시 수성구,22,22060,2726000000,0
881,334,파주역,k0203,경의중앙선,일반역,,,37.815391,126.792426,경기도 파주시,31,31200,4148000000,0
882,335,수성구민운동장,S2703,대구 도시철도 3호선,일반역,,,35.852561,128.6250845,대구광역시 수성구,22,22060,2726000000,0
883,335,문산역,k0203,경의중앙선,일반역,,,37.854565,126.787531,경기도 파주시,31,31200,4148000000,0
884,336,임진강역,k0203,경의중앙선,일반역,,,37.888364,126.746777,경기도 파주시,31,31200,4148000000,0
885,336,어린이회관,S2703,대구 도시철도 3호선,일반역,,,35.8452121,128.6244688,대구광역시 수성구,22,22060,2726000000,0
886,337,황 금,S2703,대구 도시철도 3호선,일반역,,,35.8391104,128.6239718,대구광역시 수성구,22,22060,2726000000,0
887,338,수성못,S2703,대구 도시철도 3호선,일반역,,,35.8313624,128.6231984,대구광역시 수성구,22,22060,2726000000,0
888,339,지 산,S2703,대구 도시철도 3호선,일반역,,,35.8251707,128.631909,대구광역시 수성구,22,22060,2726000000,0
889,340,범 물,S2703,대구 도시철도 3호선,일반역,,,35.8208443,128.6400962,대구광역시 수성구,22,22060,2726000000,0
890,341,용 지,S2703,대구 도시철도 3호선,일반역,,,35.8182735,128.6465169,대구광역시 수성구,22,22060,2726000000,0
891,401,미남역(4호선),S2604,부산도시철도 4호선,환승역,S2604+S2603,부산도시철도 4호선+부산도시철도 3호선,35.207116,129.069172,부산광역시 동래구,21,21060,2626000000,2
892,402,동래역(4호선),S2604,부산도시철도 4호선,환승역,S2604+S2601,부산도시철도 4호선+부산도시철도 1호선,35.204834,129.077082,부산광역시 동래구,21,21060,2626000000,2
893,403,수안역,S2604,부산도시철도 4호선,일반역,,,35.201828,129.083806,부산광역시 동래구,21,21060,2626000000,0
894,404,낙민역,S2604,부산도시철도 4호선,일반역,,,35.200254,129.090774,부산광역시 동래구,21,21060,2626000000,0
895,405,충렬사역,S2604,부산도시철도 4호선,일반역,,,35.199859,129.097636,부산광역시 동래구,21,21060,2626000000,0
896,406,명장역,S2604,부산도시철도 4호선,일반역,,,35.205143,129.101517,부산광역시 동래구,21,21060,2626000000,0
897,407,서동역,S2604,부산도시철도 4호선,일반역,,,35.213333,129.107683,부산광역시 금정구,21,21110,2641000000,0
898,408,금사역,S2604,부산도시철도 4호선,일반역,,,35.215829,129.115153,부산광역시 금정구,21,21110,2641000000,0
899,409,반여농산물시장역,S2604,부산도시철도 4호선,일반역,,,35.217779,129.124061,부산광역시 해운대구,21,21090,2635000000,0
900,410,부전역,k0211,동해선,일반역,,,35.164668,129.06011,부산광역시 부산진구,21,21050,2623000000,0
901,410,석대역,S2604,부산도시철도 4호선,일반역,,,35.218111615,129.137179,부산광역시 해운대구,21,21090,2635000000,0
902,410,판교역,k0218,경강선,환승역,k0304+k0218,경강/신분당,37.394798,127.111135,경기도 성남시,31,31021,4113000000,1
903,411,거제해맞이역,k0211,동해선,환승역,,부산지하철3호선,35.182197,129.069315,부산광역시 연제구,21,21130,2647000000,1
904,411,영산대역,S2604,부산도시철도 4호선,일반역,,,35.225777,129.146149,부산광역시 해운대구,21,21090,2635000000,0
905,412,삼동역,k0218,경강선,일반역,,,37.408731,127.203447,경기도 광주시,31,31250,4161000000,0
906,412,동부산대학역,S2604,부산도시철도 4호선,일반역,,,35.232506,129.154024,부산광역시 해운대구,21,21090,2635000000,0
907,412,거제역,k0211,동해선,일반역,,,35.188587,129.073904,부산광역시 연제구,21,21130,2647000000,0
908,4126,언주,S1109,서울 도시철도 9호선,일반역,,,37.50744596,127.0342849,서울특별시 강남구,11,11230,1168000000,0
909,4127,선정릉,S1109,서울 도시철도 9호선,환승역,I4105,분당선,37.51085355,127.043641,서울특별시 강남구,11,11230,1168000000,1
910,4128,삼성중앙,S1109,서울 도시철도 9호선,일반역,,,37.51288248,127.052705,서울특별시 강남구,11,11230,1168000000,0
911,4129,봉은사,S1109,서울 도시철도 9호선,일반역,,,37.51436096,127.0608922,서울특별시 강남구,11,11230,1168000000,0
912,413,고촌역,S2604,부산도시철도 4호선,일반역,,,35.236031,129.160443699,부산광역시 기장군,21,21310,2671000000,0
913,413,경기광주역,k0218,경강선,일반역,,,37.398974,127.253201,경기도 광주시,31,31250,4161000000,0
914,413,교대역,k0211,동해선,환승역,,부산지하철1호선,37.492975,127.013814,부산광역시 연제구,21,21130,2647000000,1
915,4130,종합운동장,S1109,서울 도시철도 9호선,환승역,S1102,서울 도시철도 2호선,37.51096913,127.0733558,서울특별시 송파구,11,11240,1171000000,1
916,4131,삼전,S1109,서울 도시철도 9호선,일반역,,,37.50474464,127.0877814,서울특별시 송파구,11,11240,1171000000,0
917,4132,석촌고분,S1109,서울 도시철도 9호선,일반역,,,37.50202826,127.0966224,서울특별시 송파구,11,11240,1171000000,0
918,4133,석촌,S1109,서울 도시철도 9호선,환승역,S1108,서울 도시철도 8호선,37.50594926,127.1063458,서울특별시 송파구,11,11240,1171000000,1
919,4134,송파나루,S1109,서울 도시철도 9호선,일반역,,,37.51012026,127.1131234,서울특별시 송파구,11,11240,1171000000,0
920,4135,한성백제,S1109,서울 도시철도 9호선,일반역,,,37.51686537,127.118185,서울특별시 송파구,11,11240,1171000000,0
921,4136,올림픽공원,S1109,서울 도시철도 9호선,환승역,S1105,서울 도시철도 5호선,37.51608795,127.1306004,서울특별시 송파구,11,11240,1171000000,1
922,4137,둔촌오륜,S1109,서울 도시철도 9호선,일반역,,,37.51797547,127.1401702,서울특별시 송파구,11,11240,1171000000,0
923,4138,중앙보훈병원,S1109,서울 도시철도 9호선,일반역,,,37.52961418,127.142757,서울특별시 강동구,11,11250,1174000000,0
924,414,초월역,k0218,경강선,일반역,,,37.373389,127.299996,경기도 광주시,31,31250,4161000000,0
925,414,안평역,S2604,부산도시철도 4호선,일반역,,,35.237363,129.171823,부산광역시 기장군,21,21310,2671000000,0
926,414,동래역,k0211,동해선,일반역,,,35.205614,129.078502,부산광역시 동래구,21,21060,2626000000,0
927,415,안락역,k0211,동해선,일반역,,,35.195907,129.101062,부산광역시 동래구,21,21060,2626000000,0
928,415,곤지암역,k0218,경강선,일반역,,,37.350525,127.346186,경기도 광주시,31,31250,4161000000,0
929,416,신둔도예촌역,k0218,경강선,일반역,,,37.315499,127.405251,경기도 이천시,31,31210,4150000000,0
930,417,재송역,k0211,동해선,일반역,,,35.189,129.120919,부산광역시 해운대구,21,21090,2635000000,0
931,417,이천역,k0218,경강선,일반역,,,37.264222,127.442135,경기도 이천시,31,31210,4150000000,0
932,418,센텀역,k0211,동해선,일반역,,,35.168921,129.131659,부산광역시 해운대구,21,21090,2635000000,0
933,418,부발역,k0218,경강선,일반역,,,37.260411,127.490303,경기도 이천시,31,31210,4150000000,0
934,419,벡스코역,k0211,동해선,환승역,,부산지하철2호선,35.16899,129.13868,부산광역시 해운대구,21,21090,2635000000,1
935,419,세종대왕릉역,k0218,경강선,일반역,,,37.293636,127.570764,경기도 여주시,31,31280,4167000000,0
936,420,여주역,k0218,경강선,일반역,,,37.282881,127.628571,경기도 여주시,31,31280,4167000000,0
937,420,신해운대역,k0211,동해선,일반역,,,35.181832,129.176696,부산광역시 해운대구,21,21090,2635000000,0
938,421,송정역,k0211,동해선,일반역,,,35.137559,126.791535,부산광역시 해운대구,21,21090,2635000000,0
939,422,오시리아역,k0211,동해선,일반역,,,35.196256,129.208291,부산광역시 기장군,21,21310,2671000000,0
940,423,기장역,k0211,동해선,일반역,,,35.243027,129.218551,부산광역시 기장군,21,21310,2671000000,0
941,424,일광역,k0211,동해선,일반역,,,35.265565,129.233307,부산광역시 기장군,21,21310,2671000000,0
942,435,선바위역,k0303,과천선,일반역,,,37.451854,127.002164,경기도 과천시,31,31110,4129000000,0
943,436,경마공원역,k0303,과천선,일반역,,,37.443987,127.007899,경기도 과천시,31,31110,4129000000,0
944,437,대공원역,k0303,과천선,일반역,,,37.435724,127.006474,경기도 과천시,31,31110,4129000000,0
945,438,과천역,k0303,과천선,일반역,,,37.433205,126.996404,경기도 과천시,31,31110,4129000000,0
946,439,정부과천청사역,k0303,과천선,일반역,,,37.426445,126.989802,경기도 과천시,31,31110,4129000000,0
947,440,인덕원역,k0303,과천선,일반역,,,37.401901,126.976818,경기도 안양시,31,31041,4117000000,0
948,441,평촌역,k0303,과천선,일반역,,,37.394346,126.963881,경기도 안양시,31,31041,4117000000,0
949,442,범계역,k0303,과천선,일반역,,,37.389783,126.950752,경기도 안양시,31,31041,4117000000,0
950,444,산본역,k0302,안산선,일반역,,,37.358019,126.932969,경기도 군포시,31,31160,4141000000,0
951,445,수리산역,k0302,안산선,일반역,,,37.350297,126.925537,경기도 군포시,31,31160,4141000000,0
952,446,대야미역,k0302,안산선,일반역,,,37.328304,126.917161,경기도 군포시,31,31160,4141000000,0
953,447,반월역,k0302,안산선,일반역,,,37.312244,126.903684,경기도 안산시,31,31091,4127000000,0
954,448,상록수역,k0302,안산선,일반역,,,37.302845,126.866533,경기도 안산시,31,31091,4127000000,0
955,449,한대앞역,k0302,안산선,일반역,,,37.309685,126.853656,경기도 안산시,31,31091,4127000000,0
956,450,중앙역,k0302,안산선,일반역,,,37.316055,126.838532,경기도 안산시,31,31091,4127000000,0
957,451,고잔역,k0302,안산선,일반역,,,37.316821,126.823094,경기도 안산시,31,31091,4127000000,0
958,452,초지역,k0302,안산선,일반역,,,37.320583,126.806151,경기도 안산시,31,31091,4127000000,0
959,453,안산역,k0302,안산선,일반역,,,37.327006,126.788748,경기도 안산시,31,31091,4127000000,0
960,454,신길온천역,k0302,안산선,일반역,,,37.337488,126.767306,경기도 안산시,31,31091,4127000000,0
961,455,정왕역,k0302,안산선,일반역,,,37.351816,126.742844,경기도 시흥시,31,31150,4139000000,0
962,456,오이도역,k0302,안산선,환승역,k0302+k2015,안산/수인,37.361773,126.738437,경기도 시흥시,31,31150,4139000000,1
963,555,미사역,S1105,지하철하남선,일반역,N,N,37.5631234,127.1932345,경기도 하남시,31,31180,4145000000,0
964,556,하남풍산역,S1105,지하철하남선,일반역,N,N,37.5512453,127.2031234,경기도 하남시,31,31180,4145000000,0
965,95,다대포해수욕장,S2601,부산도시철도 1호선,일반역,,,35.089951,128.973971,부산광역시 사하구,21,21100,2638000000,0
966,96,다대포항역,S2601,부산도시철도 1호선,일반역,,,35.081631,128.977636,부산광역시 사하구,21,21100,2638000000,0
967,97,낫개역,S2601,부산도시철도 1호선,일반역,,,35.074433,128.977041,부산광역시 사하구,21,21100,2638000000,0
968,98,신장림역,S2601,부산도시철도 1호선,일반역,,,35.065265,128.979873,부산광역시 사하구,21,21100,2638000000,0
969,99,장림역,S2601,부산도시철도 1호선,일반역,,,35.057419,128.971279,부산광역시 사하구,21,21100,2638000000,0
970,U110,발곡,L4101,의정부경전철,일반역,,,37.7269917,127.0529098,경기도 의정부시,31,31030,4115000000,0
971,U110,발곡,L4101,의정부경전철,일반역,-,-,37.7269917,127.0529098,경기도 의정부시,31,31030,4115000000,0
972,U111,회룡,L4101,의정부경전철,환승역,S1101+L4101,서울도시철도1호선+의정부경전철,37.7250156,127.0471082,경기도 의정부시,31,31030,4115000000,2
973,U111,회룡,L4101,의정부경전철,환승역,S1101+L4101,서울도시철도1호선+의정부경전철,37.7250156,127.0471082,경기도 의정부시,31,31030,4115000000,2
974,U112,범골,L4101,의정부경전철,일반역,-,-,37.728796,127.0436639,경기도 의정부시,31,31030,4115000000,0
975,U112,범골,L4101,의정부경전철,일반역,,,37.728796,127.0436639,경기도 의정부시,31,31030,4115000000,0
976,U113,경전철의정부,L4101,의정부경전철,일반역,,,37.7373859,127.043314,경기도 의정부시,31,31030,4115000000,0
977,U113,경전철의정부,L4101,의정부경전철,일반역,-,-,37.7373859,127.043314,경기도 의정부시,31,31030,4115000000,0
978,U114,의정부시청,L4101,의정부경전철,일반역,-,-,37.7392416,127.0348664,경기도 의정부시,31,31030,4115000000,0
979,U114,의정부시청,L4101,의정부경전철,일반역,,,37.7392416,127.0348664,경기도 의정부시,31,31030,4115000000,0
980,U115,흥선,L4101,의정부경전철,일반역,-,-,37.7432842,127.0371212,경기도 의정부시,31,31030,4115000000,0
981,U115,흥선,L4101,의정부경전철,일반역,,,37.7432842,127.0371212,경기도 의정부시,31,31030,4115000000,0
982,U117,의정부중앙,L4101,의정부경전철,일반역,-,-,37.7436839,127.0496634,경기도 의정부시,31,31030,4115000000,0
983,U117,의정부중앙,L4101,의정부경전철,일반역,,,37.7436839,127.0496634,경기도 의정부시,31,31030,4115000000,0
984,U118,동오,L4101,의정부경전철,일반역,-,-,37.7452685,127.056979,경기도 의정부시,31,31030,4115000000,0
985,U118,동오,L4101,의정부경전철,일반역,,,37.7452685,127.056979,경기도 의정부시,31,31030,4115000000,0
986,U119,새말,L4101,의정부경전철,일반역,,,37.7488688,127.0637846,경기도 의정부시,31,31030,4115000000,0
987,U119,새말,L4101,의정부경전철,일반역,-,-,37.7488688,127.0637846,경기도 의정부시,31,31030,4115000000,0
988,U120,경기도청북부청사,L4101,의정부경전철,일반역,,,37.7507731,127.0716075,경기도 의정부시,31,31030,4115000000,0
989,U120,경기도청북부청사,L4101,의정부경전철,일반역,-,-,37.7507731,127.0716075,경기도 의정부시,31,31030,4115000000,0
990,U121,효자,L4101,의정부경전철,일반역,,,37.7539992,127.0772808,경기도 의정부시,31,31030,4115000000,0
991,U121,효자,L4101,의정부경전철,일반역,-,-,37.7539992,127.0772808,경기도 의정부시,31,31030,4115000000,0
992,U122,곤제,L4101,의정부경전철,일반역,-,-,37.7505337,127.083846,경기도 의정부시,31,31030,4115000000,0
993,U122,곤제,L4101,의정부경전철,일반역,,,37.7505337,127.083846,경기도 의정부시,31,31030,4115000000,0
994,U123,어룡,L4101,의정부경전철,일반역,,,37.7426961,127.0852263,경기도 의정부시,31,31030,4115000000,0
995,U123,어룡,L4101,의정부경전철,일반역,-,-,37.7426961,127.0852263,경기도 의정부시,31,31030,4115000000,0
996,U124,송산,L4101,의정부경전철,일반역,-,-,37.737262,127.0872261,경기도 의정부시,31,31030,4115000000,0
997,U124,송산,L4101,의정부경전철,일반역,,,37.737262,127.0872261,경기도 의정부시,31,31030,4115000000,0
998,U125,탑석,L4101,의정부경전철,일반역,,,37.7334668,127.0889285,경기도 의정부시,31,31030,4115000000,0
999,U125,탑석,L4101,의정부경전철,일반역,-,-,37.7334668,127.0889285,경기도 의정부시,31,31030,4115000000,0
1000,Y110,기흥역,T4101,에버라인,환승역,K237,기흥역,37.275657,127.115944,경기도 용인시,31,31191,4146000000,1
1001,Y111,강남대역,T4101,에버라인,일반역,,,37.270171,127.126023,경기도 용인시,31,31191,4146000000,0
1002,Y112,지석역,T4101,에버라인,일반역,,,37.269691,127.1366815,경기도 용인시,31,31191,4146000000,0
1003,Y113,어정역,T4101,에버라인,일반역,,,37.275311,127.143774,경기도 용인시,31,31191,4146000000,0
1004,Y114,동백역,T4101,에버라인,일반역,,,37.269111,127.152716,경기도 용인시,31,31191,4146000000,0
1005,Y115,초당역,T4101,에버라인,일반역,,,37.260823,127.159465,경기도 용인시,31,31191,4146000000,0
1006,Y116,삼가역,T4101,에버라인,일반역,,,37.242103,127.168141,경기도 용인시,31,31191,4146000000,0
1007,Y117,시청-용인대역,T4101,에버라인,일반역,,,37.239426,127.178856,경기도 용인시,31,31191,4146000000,0
1008,Y118,명지대역,T4101,에버라인,일반역,,,37.2380254,127.1911514,경기도 용인시,31,31191,4146000000,0
1009,Y119,김량장역,T4101,에버라인,일반역,,,37.237293,127.198671,경기도 용인시,31,31191,4146000000,0
1010,Y120,운동장-송담대역,T4101,에버라인,일반역,,,37.237891,127.209046,경기도 용인시,31,31191,4146000000,0
1011,Y121,고진역,T4101,에버라인,일반역,,,37.244643,127.214168,경기도 용인시,31,31191,4146000000,0
1012,Y122,보평역,T4101,에버라인,일반역,,,37.2589472,127.218533,경기도 용인시,31,31191,4146000000,0
1013,Y123,둔전역,T4101,에버라인,일반역,,,37.267201,127.213619,경기도 용인시,31,31191,4146000000,0
1014,Y124,전대-에버랜드역,T4101,에버라인,일반역,,,37.285405,127.219491,경기도 용인시,31,31191,4146000000,0
